Egy	FR0.25T	FR0.25T corrected	FR0.5T	FR0.5T corrected	FR0.75T	FR0.75T corrected	FR1T	FR1T corrected	FR1.2T	FR1.2T corrected	FR1.4T	FR1.4T corrected
1.8771	-0.01686	4.377E-4	1.5395E-4	-0.0029116	-0.0077002	8.6607E-5	-9.5496E-4	-0.0044748	-0.0043229	-0.0034025	-0.0049315	-0.0048121
1.8763	-0.016807	4.9067E-4	0.0014589	-0.0016066	-0.0067249	0.0010619	7.7608E-4	-0.0027438	-0.0040586	-0.0031383	-0.0074647	-0.0073454
1.8755	-0.016846	4.5166E-4	-0.0023414	-0.0054069	-0.011863	-0.0040764	-0.0017863	-0.0053061	-0.0047811	-0.0038608	-0.0053712	-0.0052518
1.8747	-0.02098	-0.0036821	-0.0071685	-0.010234	-0.011671	-0.0038837	-0.001552	-0.0050718	-0.0089697	-0.0080494	-0.0052684	-0.005149
1.874	-0.0139	0.0033975	0.0014435	-0.001622	-0.0057124	0.0020744	0.0045753	0.0010555	-0.0019816	-0.0010612	-0.0034074	-0.003288
1.8732	-0.015235	0.0020626	-3.4119E-4	-0.0034067	-0.0052008	0.002586	9.4327E-4	-0.0025766	-0.0044102	-0.0034898	-0.0056775	-0.0055581
1.8724	-0.0151	0.0021975	2.619E-4	-0.0028036	-0.0064549	0.0013319	0.0015192	-0.0020007	-0.0023438	-0.0014234	-0.0038322	-0.0037128
1.8716	-0.016281	0.0010167	-0.002089	-0.0051545	-0.0050048	0.002782	0.0024215	-0.0010983	-0.0033518	-0.0024315	-0.004447	-0.0043277
1.8708	-0.013369	0.0039287	0.0040648	9.9933E-4	-0.0037339	0.0040529	0.0050302	0.0015103	3.678E-4	0.0012881	-0.0015312	-0.0014119
1.8701	-0.018307	-0.0010095	2.5205E-4	-0.0028134	-0.007252	5.3486E-4	0.0014543	-0.0020656	-0.007014	-0.0060937	-0.0050494	-0.0049301
1.8693	-0.016951	3.4665E-4	-0.0019686	-0.0050341	-0.0090239	-0.0012371	-0.0027544	-0.0062742	-0.0062761	-0.0053558	-0.0070098	-0.0068905
1.8685	-0.01644	8.5718E-4	-0.0016873	-0.0047528	-0.0039908	0.003796	0.0031937	-3.2612E-4	-0.0017668	-8.4644E-4	-0.0028554	-0.002736
1.8677	-0.015073	0.0022242	0.0025651	-5.0043E-4	-0.0076704	1.1643E-4	0.0036743	1.545E-4	-0.0020864	-0.0011661	-0.0016956	-0.0015763
1.867	-0.013039	0.0042586	-6.4755E-4	-0.0037131	-0.0082717	-4.8488E-4	0.0013387	-0.0021811	-0.004668	-0.0037476	-0.0081119	-0.0079925
1.8662	-0.016175	0.0011221	-5.0028E-4	-0.0035658	-0.0073379	4.4892E-4	-1.2757E-5	-0.0035326	-0.0015021	-5.8176E-4	-0.0042488	-0.0041294
1.8654	-0.01625	0.0010479	0.0033867	3.2119E-4	-0.0043756	0.0034112	8.0933E-5	-0.0034389	-0.0058497	-0.0049294	-0.0051484	-0.005029
1.8646	-0.014912	0.0023853	9.4015E-4	-0.0021254	-0.008249	-4.6215E-4	8.6216E-4	-0.0026577	-0.00271	-0.0017896	-0.003199	-0.0030796
1.8639	-0.018832	-0.0015345	-0.003245	-0.0063105	-0.010942	-0.0031548	-0.0029359	-0.0064557	-0.0072324	-0.0063121	-0.0085076	-0.0083883
1.8631	-0.01707	2.2787E-4	3.3058E-4	-0.0027349	-0.0055954	0.0021914	0.0039875	4.6767E-4	-0.0033741	-0.0024537	-0.0022321	-0.0021127
1.8623	-0.010344	0.0069531	0.0049585	0.001893	-0.0022544	0.0055324	0.0041705	6.5062E-4	0.0017417	0.0026621	-8.0821E-4	-6.8884E-4
1.8616	-0.01336	0.0039371	0.0016971	-0.0013684	-0.0057151	0.0020717	9.0963E-4	-0.0026102	-0.0021341	-0.0012137	-0.004507	-0.0043876
1.8608	-0.017376	-7.8786E-5	-0.0039341	-0.0069996	-0.010957	-0.0031698	-0.0012528	-0.0047727	-0.0079612	-0.0070409	-0.0065684	-0.0064491
1.86	-0.012011	0.0052869	8.8637E-4	-0.0021791	-0.0074311	3.5574E-4	0.0019238	-0.001596	-0.0024566	-0.0015363	-0.0042826	-0.0041632
1.8593	-0.016274	0.001024	4.7931E-4	-0.0025862	-0.0070038	7.8301E-4	6.953E-5	-0.0034503	-0.0054383	-0.004518	-0.005135	-0.0050156
1.8585	-0.015148	0.0021498	0.0018402	-0.0012253	-0.0046817	0.0031052	0.0033546	-1.6519E-4	-0.0010928	-1.725E-4	-0.0018605	-0.0017411
1.8577	-0.018399	-0.0011017	-0.0034366	-0.0065021	-0.0084915	-7.0464E-4	-0.0026596	-0.0061795	-0.0056473	-0.004727	-0.0081039	-0.0079845
1.857	-0.013534	0.0037636	0.002728	-3.3748E-4	-0.0052561	0.0025307	-0.00101	-0.0045299	-1.771E-4	7.4325E-4	-0.0038306	-0.0037112
1.8562	-0.01492	0.0023775	-0.0013099	-0.0043754	-0.0058898	0.001897	-4.807E-4	-0.0040005	-0.0026194	-0.001699	-0.0041302	-0.0040109
1.8554	-0.013448	0.0038495	0.0022232	-8.4228E-4	-0.006045	0.0017418	0.0025626	-9.5724E-4	-0.00184	-9.1967E-4	-0.0035496	-0.0034302
1.8547	-0.018668	-0.0013707	-0.003448	-0.0065135	-0.0089221	-0.0011353	-0.0023324	-0.0058522	-0.004599	-0.0036786	-0.0055268	-0.0054074
1.8539	-0.010119	0.0071787	0.0024649	-6.0059E-4	-0.0058185	0.0019683	0.0030092	-5.1067E-4	-1.6174E-4	7.5861E-4	-0.0037185	-0.0035992
1.8531	-0.010892	0.0064052	0.0013658	-0.0016997	-0.0041212	0.0036656	0.0025949	-9.2489E-4	-0.0014349	-5.1452E-4	-0.0021255	-0.0020061
1.8524	-0.01645	8.4704E-4	-8.4207E-5	-0.0031497	-0.011601	-0.0038141	0.0014579	-0.0020619	-0.0013248	-4.0449E-4	-0.0034088	-0.0032894
1.8516	-0.01948	-0.0021826	-0.0028252	-0.0058907	-0.010733	-0.0029461	-0.0019643	-0.0054842	-0.0068291	-0.0059088	-0.0068532	-0.0067339
1.8509	-0.017074	2.2336E-4	-0.0024107	-0.0054762	-0.0094364	-0.0016496	-6.3768E-4	-0.0041575	-0.0049163	-0.003996	-0.0024773	-0.0023579
1.8501	-0.012896	0.0044019	1.824E-4	-0.0028831	-0.0091147	-0.0013279	-9.2595E-4	-0.0044458	-0.0027512	-0.0018308	-0.0047746	-0.0046553
1.8493	-0.016593	7.0482E-4	3.5849E-4	-0.002707	-0.0095612	-0.0017744	1.89E-4	-0.0033308	-0.0056136	-0.0046933	-0.0042793	-0.00416
1.8486	-0.018637	-0.0013394	-0.0060012	-0.0090667	-0.010085	-0.0022978	9.3259E-4	-0.0025872	-0.0027471	-0.0018268	-0.0067835	-0.0066641
1.8478	-0.01795	-6.521E-4	-0.0022343	-0.0052998	-0.0077306	5.6225E-5	-6.2088E-4	-0.0041407	-0.0042757	-0.0033553	-0.0070702	-0.0069508
1.8471	-0.014893	0.0024045	-0.0016809	-0.0047464	-0.011415	-0.0036281	-0.0031224	-0.0066422	-0.0058695	-0.0049491	-0.0079755	-0.0078561
1.8463	-0.019288	-0.0019907	-0.0014996	-0.0045651	-0.0093137	-0.0015269	-3.2947E-4	-0.0038493	-0.0069264	-0.0060061	-0.0077834	-0.0076641
1.8456	-0.014992	0.0023053	-2.4218E-4	-0.0033077	-0.0096819	-0.0018951	-9.1026E-4	-0.0044301	-0.0042454	-0.003325	-0.0047212	-0.0046018
1.8448	-0.01927	-0.0019727	-0.0011078	-0.0041733	-0.0062971	0.0014897	1.4484E-4	-0.003375	-0.0019553	-0.0010349	-0.0042991	-0.0041797
1.844	-0.016096	0.0012014	0.0017155	-0.0013501	-0.0076937	9.3086E-5	-9.19E-4	-0.0044388	-0.0029865	-0.0020662	-0.0025889	-0.0024695
1.8433	-0.01647	8.2737E-4	0.001145	-0.0019205	-0.010158	-0.0023713	-9.6376E-4	-0.0044836	-0.0042029	-0.0032826	-0.005225	-0.0051056
1.8425	-0.017133	1.6463E-4	-7.5857E-4	-0.0038241	-0.0091696	-0.0013828	-2.7126E-4	-0.0037911	-0.0040692	-0.0031488	-0.0033847	-0.0032653
1.8418	-0.013278	0.0040199	5.3077E-4	-0.0025347	-0.0068271	9.5972E-4	0.0015364	-0.0019834	-4.2542E-4	4.9492E-4	-0.0015464	-0.001427
1.841	-0.018452	-0.0011542	-0.0034518	-0.0065173	-0.010391	-0.0026045	-0.0027209	-0.0062407	-0.0061519	-0.0052316	-0.0087764	-0.008657
1.8403	-0.01732	-2.263E-5	-0.0037711	-0.0068366	-0.011795	-0.0040086	-0.0013175	-0.0048373	-0.0035837	-0.0026633	-0.0078642	-0.0077449
1.8395	-0.02077	-0.0034723	-0.0049679	-0.0080334	-0.010669	-0.0028821	-0.0042065	-0.0077264	-0.0079593	-0.007039	-0.0079554	-0.0078361
1.8388	-0.015485	0.0018129	-6.7815E-4	-0.0037437	-0.0068883	8.985E-4	0.0020768	-0.001443	4.2126E-4	0.0013416	-0.0036607	-0.0035413
1.838	-0.016102	0.0011955	8.5582E-4	-0.0022097	-0.007426	3.6085E-4	6.2349E-4	-0.0028964	-0.0024164	-0.001496	-0.0040415	-0.0039222
1.8373	-0.015327	0.0019703	-4.7954E-4	-0.003545	-0.011044	-0.0032575	-0.0015604	-0.0050802	-0.0046673	-0.003747	-0.0041378	-0.0040184
1.8365	-0.019973	-0.002675	-0.0023186	-0.0053841	-0.0094788	-0.001692	-0.0028113	-0.0063312	-0.0049655	-0.0040452	-0.0057253	-0.0056059
1.8358	-0.016637	6.61E-4	-7.4222E-4	-0.0038077	-0.0097381	-0.0019513	1.107E-4	-0.0034091	-0.0043531	-0.0034328	-0.0036981	-0.0035787
1.835	-0.018557	-0.0012591	-0.0024661	-0.0055316	-0.010664	-0.0028773	-0.0010262	-0.004546	-0.0045945	-0.0036742	-0.0069461	-0.0068267
1.8343	-0.017653	-3.5588E-4	-0.0019056	-0.0049711	-0.011684	-0.0038976	-0.0011003	-0.0046202	-0.0056023	-0.0046819	-0.0067772	-0.0066578
1.8335	-0.019237	-0.0019392	-0.0041457	-0.0072112	-0.0087136	-9.2681E-4	-0.0029418	-0.0064617	-0.0051508	-0.0042305	-0.0059867	-0.0058673
1.8328	-0.017342	-4.4337E-5	-0.0011671	-0.0042326	-0.0099402	-0.0021534	9.0713E-4	-0.0026127	-0.0034954	-0.002575	-0.0037893	-0.00367
1.832	-0.018243	-9.4593E-4	-8.0309E-4	-0.0038686	-0.007156	6.3083E-4	6.772E-4	-0.0028426	-4.5243E-4	4.6792E-4	-0.0034899	-0.0033706
1.8313	-0.017631	-3.3347E-4	-6.7903E-4	-0.0037445	-0.010954	-0.0031669	-6.349E-4	-0.0041547	-0.0037272	-0.0028068	-0.004367	-0.0042476
1.8306	-0.018059	-7.6173E-4	-0.0048516	-0.0079171	-0.0099238	-0.002137	-0.0020929	-0.0056128	-0.0024033	-0.0014829	-0.0029231	-0.0028037
1.8298	-0.016109	0.0011881	-0.0030296	-0.0060951	-0.0088196	-0.0010328	-0.0018508	-0.0053707	-0.0030425	-0.0021222	-0.0078504	-0.007731
1.8291	-0.017359	-6.0992E-5	-0.0019126	-0.0049781	-0.0091557	-0.0013689	-5.602E-5	-0.0035759	-0.0033399	-0.0024196	-0.0058156	-0.0056962
1.8283	-0.019192	-0.0018946	-0.0039868	-0.0070523	-0.010708	-0.0029209	-0.005093	-0.0086128	-0.0050156	-0.0040953	-0.005635	-0.0055156
1.8276	-0.015987	0.0013103	-0.0017334	-0.0047989	-0.0089474	-0.0011605	0.001978	-0.0015418	-0.0029549	-0.0020346	-0.0033688	-0.0032494
1.8269	-0.013366	0.0039312	0.0039925	9.2697E-4	-0.0034725	0.0043143	0.0036684	1.4859E-4	-0.0020138	-0.0010935	-0.0011447	-0.0010254
1.8261	-0.01791	-6.1247E-4	-0.0025342	-0.0055997	-0.011152	-0.0033652	0.0029315	-5.8837E-4	-0.0037761	-0.0028557	-0.005265	-0.0051456
1.8254	-0.019715	-0.0024172	-0.0025466	-0.0056121	-0.0081528	-3.6599E-4	-0.0015307	-0.0050506	-0.0043365	-0.0034162	-0.0029749	-0.0028555
1.8246	-0.01606	0.001238	-0.0024362	-0.0055017	-0.0098847	-0.0020979	-1.7785E-4	-0.0036977	-0.0039377	-0.0030174	-0.0050371	-0.0049178
1.8239	-0.019718	-0.0024203	-0.0049279	-0.0079934	-0.011098	-0.0033113	-9.8884E-4	-0.0045087	-0.0053418	-0.0044215	-0.0066647	-0.0065454
1.8232	-0.017155	1.4283E-4	-0.0016393	-0.0047048	-0.0069968	7.9007E-4	1.6041E-4	-0.0033594	-0.002395	-0.0014747	-0.0027925	-0.0026731
1.8224	-0.018136	-8.3895E-4	-0.0018792	-0.0049447	-0.0088773	-0.0010904	-8.9697E-4	-0.0044168	-0.0035746	-0.0026543	-0.0060335	-0.0059141
1.8217	-0.017378	-8.0685E-5	-0.0021931	-0.0052586	-0.0048466	0.0029402	-4.7635E-4	-0.0039962	-0.0019162	-9.9583E-4	-0.0026595	-0.0025401
1.821	-0.014188	0.00311	-9.0542E-4	-0.0039709	-0.0036706	0.0041162	0.0021892	-0.0013306	0.0015263	0.0024466	-0.0038052	-0.0036858
1.8202	-0.018002	-7.0401E-4	9.6847E-4	-0.002097	-0.0064487	0.0013381	0.0013558	-0.002164	-6.7794E-4	2.4241E-4	-0.0025164	-0.002397
1.8195	-0.01936	-0.0020621	-0.0055194	-0.0085849	-0.0078601	-7.3317E-5	-0.0041621	-0.0076819	-0.0022261	-0.0013057	-0.0073419	-0.0072225
1.8188	-0.017333	-3.5515E-5	-4.9964E-4	-0.0035651	-0.0071447	6.4214E-4	0.0011032	-0.0024166	8.5107E-4	0.0017714	-0.0028626	-0.0027433
1.818	-0.012163	0.0051342	0.0018972	-0.0011683	-0.0029797	0.0048071	0.0019195	-0.0016003	8.3555E-4	0.0017559	-7.422E-4	-6.2282E-4
1.8173	-0.01525	0.0020471	-0.0020756	-0.0051411	-0.0046791	0.0031078	0.0027	-8.1985E-4	-0.0031561	-0.0022357	-0.0031834	-0.003064
1.8166	-0.012282	0.0050157	7.1015E-5	-0.0029945	-0.0029161	0.0048708	0.0048855	0.0013656	0.0036789	0.0045992	-4.2228E-4	-3.0291E-4
1.8158	-0.016953	3.4463E-4	-9.0174E-4	-0.0039672	-0.0031606	0.0046262	3.8533E-4	-0.0031345	-1.9536E-4	7.2498E-4	-0.0013289	-0.0012095
1.8151	-0.01312	0.0041775	-0.002302	-0.0053675	-0.0025863	0.0052005	0.0045576	0.0010378	6.7609E-4	0.0015964	-0.0013626	-0.0012432
1.8144	-0.014973	0.0023241	0.0011753	-0.0018902	-0.0025067	0.0052801	0.0045117	9.9184E-4	0.0023526	0.0032729	-0.0010125	-8.9309E-4
1.8136	-0.01784	-5.4205E-4	-0.0020406	-0.0051061	-0.004945	0.0028418	-1.9574E-5	-0.0035394	-0.0022628	-0.0013425	-0.0026713	-0.0025519
1.8129	-0.017308	-1.0333E-5	-0.0047345	-0.0078	-0.0056214	0.0021654	-0.0038163	-0.0073361	-0.0023016	-0.0013813	-0.0025174	-0.002398
1.8122	-0.014097	0.0032002	-7.7885E-4	-0.0038443	-0.0013687	0.0064181	0.0036022	8.2377E-5	0.0019987	0.002919	0.0011165	0.0012359
1.8115	-0.014776	0.0025218	6.6286E-4	-0.0024026	-0.0053662	0.0024206	1.9151E-4	-0.0033283	-8.2462E-4	9.5725E-5	-0.0018026	-0.0016833
1.8107	-0.014708	0.00259	-2.5593E-4	-0.0033214	-0.0042391	0.0035478	0.0024372	-0.0010826	8.5511E-4	0.0017755	-0.0012807	-0.0011613
1.81	-0.014657	0.0026401	3.0345E-4	-0.0027621	-0.0027311	0.0050558	0.0019696	-0.0015502	8.8714E-4	0.0018075	0.0016361	0.0017554
1.8093	-0.012903	0.0043948	-2.0078E-4	-0.0032663	-2.5027E-4	0.0075366	0.0023667	-0.0011531	6.0779E-4	0.0015281	0.001317	0.0014363
1.8085	-0.010201	0.0070964	0.0014659	-0.0015996	2.2252E-4	0.0080093	0.007646	0.0041261	0.0037932	0.0047136	-3.7437E-4	-2.55E-4
1.8078	-0.014959	0.0023389	-6.2702E-4	-0.0036925	-0.0010936	0.0066932	0.0033161	-2.0377E-4	0.0010047	0.001925	-0.001558	-0.0014386
1.8071	-0.017757	-4.5913E-4	-0.0040106	-0.0070761	-0.0061498	0.001637	0.0012669	-0.002253	-2.8597E-4	6.3437E-4	-0.0028738	-0.0027545
1.8064	-0.009991	0.0073065	0.0027967	-2.6884E-4	0.0014586	0.0092454	0.0050689	0.0015491	0.0041591	0.0050795	0.0025719	0.0026913
1.8057	-0.011532	0.0057651	0.0031567	9.1173E-5	0.0014117	0.0091985	0.0055645	0.0020447	0.0038838	0.0048042	0.0030417	0.0031611
1.8049	-0.015308	0.0019896	-0.001711	-0.0047765	-0.0044218	0.003365	2.3203E-4	-0.0032878	-2.1187E-4	7.0847E-4	-0.003541	-0.0034216
1.8042	-0.018822	-0.0015247	-0.001807	-0.0048725	-0.0064921	0.0012947	0.001258	-0.0022618	0.0011315	0.0020518	-0.0045498	-0.0044305
1.8035	-0.014555	0.0027428	-6.3189E-4	-0.0036974	-0.0017651	0.0060217	0.0035058	-1.4006E-5	0.001054	0.0019744	2.0627E-4	3.2564E-4
1.8028	-0.012313	0.0049847	3.6687E-4	-0.0026986	-0.0034973	0.0042895	0.0051858	0.001666	0.0011942	0.0021145	-0.0010634	-9.4408E-4
1.802	-0.016784	5.1399E-4	-8.7172E-4	-0.0039372	-0.002456	0.0053308	0.0016655	-0.0018543	-0.0013086	-3.8827E-4	-6.1478E-4	-4.9541E-4
1.8013	-0.019948	-0.0026507	-0.0051747	-0.0082402	-0.0078421	-5.5292E-5	-0.0041557	-0.0076755	-0.0028466	-0.0019262	-0.0023886	-0.0022693
1.8006	-0.013831	0.003467	-1.5084E-4	-0.0032163	-0.0040021	0.0037847	0.0031438	-3.7606E-4	-8.1306E-4	1.0729E-4	0.001993	0.0021124
1.7999	-0.011251	0.0060461	-0.0011003	-0.0041658	-0.0017299	0.0060569	0.0041193	5.9943E-4	0.0037507	0.0046711	0.0012501	0.0013694
1.7992	-0.014063	0.0032348	-0.0013861	-0.0044516	-7.7641E-4	0.0070104	0.0046387	0.0011189	0.0017006	0.0026209	-0.00143	-0.0013107
1.7985	-0.016422	8.7553E-4	-0.0024298	-0.0054953	-0.0066726	0.0011142	-0.0018568	-0.0053767	-0.0022817	-0.0013614	-0.0027436	-0.0026243
1.7977	-0.015178	0.0021194	-0.0032516	-0.0063171	-0.0024116	0.0053752	-0.0013014	-0.0048212	-3.5073E-4	5.6962E-4	0.0021642	0.0022836
1.797	-0.012169	0.0051284	-0.0025561	-0.0056216	-0.003709	0.0040778	0.0032846	-2.3521E-4	0.0019998	0.0029201	-7.0176E-4	-5.8239E-4
1.7963	-0.011404	0.0058936	0.0016041	-0.0014615	-0.0023457	0.0054411	0.0042268	7.0693E-4	0.0035032	0.0044236	0.0041114	0.0042308
1.7956	-0.014504	0.0027935	2.333E-4	-0.0028322	-0.0040473	0.0037395	0.0074396	0.0039198	0.0028038	0.0037241	0.0029707	0.00309
1.7949	-0.012001	0.0052967	0.0033698	3.0432E-4	-6.0781E-4	0.007179	0.0063301	0.0028103	0.0049705	0.0058909	0.0037612	0.0038806
1.7942	-0.014554	0.0027439	-0.0034214	-0.0064869	-0.0062055	0.0015813	0.0015851	-0.0019348	-3.8969E-4	5.3065E-4	-0.0013818	-0.0012624
1.7935	-0.0073425	0.009955	0.0031894	1.2388E-4	-8.5843E-4	0.0069284	0.0068271	0.0033073	0.0036788	0.0045992	0.0034214	0.0035408
1.7928	-0.015468	0.0018295	-0.0052998	-0.0083653	-0.0044529	0.0033339	0.0015728	-0.001947	-8.5127E-4	6.9077E-5	-1.8095E-4	-6.158E-5
1.792	-0.012355	0.0049421	-0.0022828	-0.0053483	-0.001938	0.0058488	0.0026341	-8.8571E-4	0.0012076	0.002128	0.0018829	0.0020023
1.7913	-0.012919	0.0043785	7.2783E-4	-0.0023377	-0.0053603	0.0024265	0.0037258	2.0592E-4	3.7508E-4	0.0012954	9.1428E-4	0.0010337
1.7906	-0.012577	0.0047207	-1.7951E-5	-0.0030835	-0.0037161	0.0040707	0.0044901	9.7027E-4	0.0043371	0.0052575	6.9685E-4	8.1622E-4
1.7899	-0.018298	-0.0010001	-0.0034623	-0.0065278	-0.0065831	0.0012037	-0.0031416	-0.0066614	1.1066E-4	0.001031	-0.0024018	-0.0022825
1.7892	-0.016707	5.9057E-4	-0.0013485	-0.004414	-0.0061619	0.0016249	-2.8276E-4	-0.0038026	5.2287E-4	0.0014432	-0.0010848	-9.6546E-4
1.7885	-0.012956	0.0043416	-0.0012192	-0.0042847	-0.0026125	0.0051744	0.0065575	0.0030376	0.003118	0.0040383	0.0014463	0.0015657
1.7878	-0.015628	0.0016697	-0.0015735	-0.0046391	-0.0045077	0.0032791	0.0034563	-6.3488E-5	8.5645E-4	0.0017768	-2.3896E-4	-1.1959E-4
1.7871	-0.016229	0.0010688	-0.0024183	-0.0054838	-0.0035735	0.0042133	-0.0034324	-0.0069523	-1.0797E-4	8.1238E-4	-0.0034625	-0.0033431
1.7864	-0.015572	0.0017254	-0.0023943	-0.0054598	-0.0061189	0.0016679	0.0015089	-0.0020109	-0.0024411	-0.0015207	-7.7055E-4	-6.5118E-4
1.7857	-0.012521	0.0047764	0.0019666	-0.0010989	-0.0033542	0.0044326	0.0039661	4.463E-4	0.0013815	0.0023018	9.6904E-4	0.0010884
1.785	-0.014005	0.0032928	-0.0018091	-0.0048746	-0.002712	0.0050749	0.0020939	-0.0014259	9.3717E-4	0.0018575	-0.0016487	-0.0015293
1.7843	-0.013483	0.003815	-4.9087E-4	-0.0035564	-0.0095234	-0.0017365	-0.0017219	-0.0052417	-1.0944E-4	8.109E-4	3.8361E-4	5.0298E-4
1.7836	-0.013945	0.0033525	-0.0024881	-0.0055536	-0.0063876	0.0013993	0.0011802	-0.0023397	-0.0016338	-7.135E-4	-6.4072E-4	-5.2135E-4
1.7828	-0.013764	0.0035335	-0.0023568	-0.0054223	-0.0046373	0.0031496	0.0013578	-0.002162	0.0018611	0.0027814	-0.0014809	-0.0013616
1.7821	-0.016145	0.0011527	-9.164E-4	-0.0039819	-0.010317	-0.0025301	0.0010483	-0.0024715	6.596E-4	0.0015799	0.0023694	0.0024887
1.7814	-0.014886	0.0024112	-0.0033902	-0.0064557	-0.010568	-0.0027808	-0.0013075	-0.0048273	-0.0020255	-0.0011052	-0.0028287	-0.0027093
1.7807	-0.018053	-7.5551E-4	-0.0030412	-0.0061067	-0.0077161	7.0728E-5	-6.9419E-4	-0.004214	-0.0033347	-0.0024143	-7.3135E-5	4.6236E-5
1.78	-0.010446	0.0068517	0.0023661	-6.9943E-4	-0.0019756	0.0058112	0.0017465	-0.0017734	0.0054221	0.0063424	0.0020498	0.0021692
1.7793	-0.010255	0.0070424	0.0037205	6.55E-4	-0.0039101	0.0038768	0.0043243	8.0442E-4	0.0015605	0.0024808	0.0016117	0.001731
1.7786	-0.013049	0.0042488	1.4129E-4	-0.0029242	-0.0057869	0.0019999	-9.6832E-4	-0.0044882	7.5964E-4	0.00168	-7.0342E-4	-5.8405E-4
1.7779	-0.012979	0.0043183	8.082E-4	-0.0022573	-0.0060242	0.0017626	2.6151E-4	-0.0032583	6.1896E-4	0.0015393	5.6217E-4	6.8154E-4
1.7772	-0.011153	0.0061445	-0.0025967	-0.0056622	-0.0080635	-2.7669E-4	0.0012175	-0.0023023	0.0016537	0.002574	-0.0015528	-0.0014334
1.7765	-0.011466	0.0058312	-2.3886E-4	-0.0033044	-0.0063429	0.0014439	0.0035969	7.7021E-5	0.0032251	0.0041455	0.0017168	0.0018362
1.7758	-0.013164	0.0041339	4.7279E-4	-0.0025927	-0.0074304	3.5639E-4	-4.1583E-4	-0.0039357	1.3031E-4	0.0010507	-0.0019078	-0.0017884
1.7751	-0.014879	0.0024188	-0.0021569	-0.0052224	-0.0058875	0.0018993	-0.0011104	-0.0046302	-0.0026209	-0.0017006	-1.3132E-4	-1.1952E-5
1.7744	-0.012478	0.0048196	0.0017241	-0.0013414	-0.0083067	-5.1989E-4	0.0035189	-9.2365E-7	0.0021617	0.0030821	0.0015177	0.0016371
1.7738	-0.010403	0.0068947	0.0028095	-2.5601E-4	-0.0048924	0.0028944	0.0056216	0.0021018	0.0049531	0.0058735	0.0038167	0.0039361
1.7731	-0.014592	0.0027054	-0.0032941	-0.0063596	-0.0063115	0.0014754	-9.3671E-4	-0.0044565	0.0014335	0.0023538	-0.0019653	-0.0018459
1.7724	-0.014042	0.003255	-0.0035316	-0.0065971	-0.0094339	-0.001647	-6.7888E-4	-0.0041987	-0.0010608	-1.4045E-4	-0.0017678	-0.0016484
1.7717	-0.013293	0.0040047	-0.0021944	-0.0052599	-0.0078748	-8.7966E-5	0.0025403	-9.7949E-4	0.0024861	0.0034064	-7.7661E-4	-6.5724E-4
1.771	-0.011035	0.0062626	-1.5245E-4	-0.0032179	-0.0054663	0.0023205	0.0042295	7.0961E-4	0.002067	0.0029873	7.7743E-4	8.968E-4
1.7703	-0.012099	0.0051986	0.0029189	-1.4657E-4	-0.0064056	0.0013812	0.0022503	-0.0012695	0.0033216	0.0042419	0.0018847	0.0020041
1.7696	-0.018647	-0.0013492	-0.0040462	-0.0071117	-0.0075056	2.8123E-4	-2.3996E-4	-0.0037598	-0.00197	-0.0010497	-0.0037493	-0.00363
1.7689	-0.017114	1.8336E-4	-0.0016096	-0.0046751	-0.0093036	-0.0015168	-0.0021959	-0.0057158	1.1159E-5	9.315E-4	-0.0054093	-0.0052899
1.7682	-0.012312	0.0049854	-2.6943E-4	-0.0033349	-0.0068179	9.6889E-4	0.0027285	-7.9134E-4	0.0018899	0.0028102	0.0016077	0.0017271
1.7675	-0.012551	0.004747	-0.0013941	-0.0044596	-0.008334	-5.4713E-4	0.0032343	-2.8551E-4	6.4171E-4	0.001562	-0.0020613	-0.0019419
1.7668	-0.018647	-0.0013499	-0.0068741	-0.0099396	-0.01117	-0.0033828	-0.0039297	-0.0074496	-0.0027318	-0.0018115	-0.0059078	-0.0057885
1.7661	-0.018779	-0.0014816	-0.0075133	-0.010579	-0.013588	-0.0058012	-0.0038364	-0.0073562	-0.002214	-0.0012936	-0.0026123	-0.0024929
1.7654	-0.0141	0.0031972	-0.002509	-0.0055745	-0.0093002	-0.0015133	-0.0021666	-0.0056864	-0.0014519	-5.3155E-4	-4.627E-4	-3.4333E-4
1.7648	-0.013748	0.0035499	-8.911E-4	-0.0039566	-0.0075977	1.8915E-4	0.0020134	-0.0015065	0.0021506	0.0030709	8.6212E-5	2.0558E-4
1.7641	-0.013974	0.0033232	-0.002709	-0.0057745	-0.0081864	-3.9955E-4	0.0035883	6.8461E-5	-0.0012201	-2.9974E-4	2.3853E-5	1.4322E-4
1.7634	-0.020024	-0.0027267	-0.0033663	-0.0064318	-0.011876	-0.0040894	-0.0015693	-0.0050892	8.708E-4	0.0017911	-0.0044278	-0.0043085
1.7627	-0.015421	0.0018761	-0.0012171	-0.0042826	-0.0093452	-0.0015584	-0.0023403	-0.0058602	0.0020032	0.0029236	-0.0020616	-0.0019422
1.762	-0.01218	0.0051176	-0.0014907	-0.0045562	-0.0076183	1.6851E-4	-0.0011052	-0.004625	-4.1208E-5	8.7914E-4	-0.0013072	-0.0011878
1.7613	-0.013406	0.0038916	-0.0033071	-0.0063726	-0.0083473	-5.6049E-4	-9.9748E-5	-0.0036196	-5.8442E-4	3.3593E-4	-0.0021545	-0.0020351
